WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDSF	GRANDWF	SUM	Humidity	Pressure	Temperature
50	0	468	480	502	500	349	1247	0	0	58	8	5459	64	1019	294.95
50	0	469	480	503	501	353	1224	0	0	35	5	5415	88	1019	295.57
51	0	469	483	504	502	355	1213	0	0	10	2	5394	83	1019	297.17
51	0	469	484	504	503	358	1235	0	0	1	1	5327	64	1019	297.57
51	0	467	483	503	503	358	1192	0	0	0	0	5215	64	1019	297.98
52	0	467	484	505	503	358	1108	0	0	0	0	5155	69	1019	297.97
52	0	469	484	505	503	357	1128	0	4	0	0	5132	60	1019	297.95
53	0	467	484	504	502	353	1192	0	7	0	0	4567	64	1019	298.35
53	0	466	482	504	503	205	1126	0	7	0	0	3892	60	1019	297.37
53	0	465	485	505	504	324	1149	0	4	0	0	3991	73	1019	296.16
54	0	467	485	505	504	304	1161	0	0	0	0	3983	77	1019	293.92
54	0	468	483	504	505	307	1163	0	0	0	0	3987	82	1020	293.12
54	0	471	484	503	505	246	1134	0	0	0	0	3899	83	1020	293.11
54	0	470	484	504	504	134	923	0	0	0	0	3580	88	1020	291.87
54	0	472	485	506	502	138	878	0	0	0	0	3605	93	1021	291.11
53	0	472	486	506	504	138	883	0	1	3	0	3682	93	1021	290.87
53	0	472	486	503	502	149	1128	0	2	20	0	3862	93	1021	290.6
52	0	472	485	505	504	299	1237	0	2	47	0	4171	93	1021	289.83
51	0	473	484	505	503	359	1213	0	1	68	0	4449	93	1021	289.04
51	0	471	482	503	503	152	1058	0	1	85	0	4704	93	1021	288.86
50	0	469	482	503	502	136	1064	0	1	96	0	4753	93	1022	288.63
50	0	466	480	502	501	145	1180	0	2	96	0	4871	93	1022	288.14
50	0	465	478	501	501	165	1147	0	1	90	0	4847	88	1022	289.74
50	0	463	477	501	499	157	1125	0	0	79	0	4807	88	1023	292.74
50	0	462	476	500	498	230	1160	0	0	59	0	4953	78	1023	294.55
50	0	464	478	499	500	332	1188	0	1	35	0	5138	64	1023	297.15
50	0	464	479	502	500	188	1170	0	2	11	0	4839	50	1022	298.15
51	0	465	480	500	501	188	1201	0	1	1	0	4848	47	1022	298.55
51	0	465	479	502	502	243	1176	0	0	0	0	4876	69	1022	298.76
52	0	465	481	503	502	275	1051	0	0	0	0	4829	57	1022	299.35
52	0	466	481	497	501	272	1074	0	2	0	0	4837	53	1021	299.14
53	0	468	479	495	502	178	1020	0	6	0	0	4664	50	1021	298.87
53	0	469	481	494	503	138	831	0	9	0	0	3678	53	1021	297.63
54	0	470	483	502	503	137	859	0	8	0	0	3515	68	1020	295.94
54	0	470	484	504	499	136	877	0	7	0	0	3532	77	1020	294.13
54	0	469	483	504	497	136	855	0	11	0	0	3511	77	1021	292.91
54	0	470	481	503	501	136	795	0	6	0	0	3452	82	1021	291.85
54	0	470	484	503	503	136	878	0	4	0	0	3542	82	1021	291.09
54	0	469	484	504	503	142	854	0	7	0	0	3587	82	1021	291.09
54	0	470	484	504	503	142	833	0	6	1	0	3638	82	1020	290.6
53	0	470	484	504	503	142	876	0	5	2	0	3751	88	1020	289.84
52	0	470	483	502	503	162	1051	0	5	48	0	3986	93	1020	289.6
51	0	469	482	504	503	318	1232	0	1	72	0	4457	93	1021	288.86
51	0	469	483	503	503	355	1248	0	2	87	0	4932	93	1020	288.83
51	0	467	482	504	501	361	1255	0	3	96	1	4939	88	1020	288.86
51	0	467	480	503	502	360	1244	0	4	98	1	4898	93	1021	288.55
51	0	466	482	502	502	360	1221	0	3	92	0	4891	93	1021	289.12
50	0	466	480	502	502	360	1237	0	3	80	0	5120	88	1021	292.34
50	0	465	480	502	502	359	1215	0	4	59	0	5034	94	1021	294.17
50	0	465	480	502	500	359	1220	0	5	33	0	5139	78	1021	295.77
50	0	467	479	501	501	358	1211	0	4	11	0	5126	73	1021	296.97
51	0	466	478	501	500	360	1191	0	5	0	0	5050	65	1020	298.15
51	0	467	478	501	500	359	1194	0	11	0	0	5041	83	1020	298.16
51	0	468	478	501	500	254	1072	0	11	0	0	4658	78	1019	298.77
52	0	467	476	500	500	141	1053	0	12	0	0	4375	83	1019	298.58
52	0	468	478	501	501	231	1132	0	12	0	0	4134	83	1018	298.17
52	0	468	479	502	499	140	915	0	12	0	0	3608	83	1018	296.96
52	0	468	479	502	501	143	872	0	14	0	0	3528	88	1018	295.77
53	0	467	477	502	500	142	847	0	19	0	0	3505	88	1018	294.14
53	0	467	479	502	500	141	913	0	22	0	0	3584	88	1018	293.38
53	0	468	480	503	501	139	1098	0	25	0	0	3878	88	1019	292.64
53	0	468	478	501	502	139	923	0	19	0	0	3839	93	1019	292.63
53	0	467	480	503	502	218	1090	0	17	0	0	4282	88	1019	292.11
52	0	469	481	503	502	355	1190	0	21	3	0	4676	93	1018	290.94
52	0	467	479	501	502	360	1156	0	19	24	2	4644	94	1018	290.85
51	0	465	479	502	500	360	1264	0	7	45	0	4895	94	1018	290.35
51	0	465	480	502	502	360	1221	0	2	68	1	5417	100	1017	289.83
50	0	469	480	502	501	359	1235	0	3	80	1	5865	100	1018	289.38
50	0	468	480	501	500	361	1256	0	5	71	1	5985	100	1018	289.86
50	0	468	477	500	501	360	1226	0	5	58	1	6096	93	1018	289.49
50	0	468	479	501	501	359	1265	0	3	51	0	6127	88	1018	290.71
50	0	467	478	499	501	360	1253	0	2	51	1	6122	88	1018	293.34
50	0	468	477	500	501	359	1234	0	3	62	2	6123	88	1018	295.36
50	0	466	478	499	499	358	1197	0	1	23	2	6044	88	1018	296.56
50	0	466	478	500	500	358	1190	0	0	0	0	5968	88	1019	297.59
50	0	464	478	500	500	360	1227	0	0	0	0	5990	69	1018	298.01
50	0	461	477	500	500	358	1184	0	0	0	0	5955	78	1018	298.38
51	0	464	476	499	499	314	1110	0	1	0	0	5622	78	1017	298.98
51	0	465	474	499	499	332	1174	0	0	0	0	5518	69	1017	299.16
51	0	465	475	499	498	352	1186	0	0	0	0	4804	78	1017	298.76
52	0	464	476	498	498	356	1241	0	0	0	0	4582	78	1017	298.17
51	0	462	475	500	500	331	1286	0	1	0	0	4372	88	1017	296.57
51	0	463	477	499	500	327	1258	0	1	0	0	4293	83	1017	295.15
51	0	461	476	499	499	180	1188	0	0	0	0	4062	78	1017	294.14
8	0	460	479	500	501	173	1201	0	0	0	0	4107	78	1017	293.62
0	0	458	478	498	503	138	974	0	0	0	0	3910	78	1017	293.36
0	0	458	478	490	501	265	1163	0	0	0	0	4320	88	1017	292.62
0	0	457	478	490	500	346	1167	0	0	1	1	4479	88	1017	292.62
0	0	456	479	490	502	360	1232	0	0	11	1	4653	88	1016	292.62
0	0	454	479	488	501	360	1192	0	0	26	0	4827	83	1016	292.63
0	0	452	479	490	501	360	1184	0	2	63	0	5574	88	1016	292.63
0	0	450	476	488	501	360	1225	0	0	80	0	5823	93	1017	292.4
0	0	448	477	488	501	360	1231	0	0	75	0	5891	94	1016	292.39
0	0	446	477	415	501	360	1279	0	0	80	0	6021	93	1017	292.15
0	0	446	477	7	500	360	1211	0	0	82	0	5554	94	1017	293.34
0	0	443	476	0	500	360	1250	0	0	74	0	5596	83	1017	294.12
50	0	443	477	0	500	360	1220	0	0	60	0	5601	83	1018	295.33
50	0	443	476	0	499	359	1237	0	0	40	0	5505	73	1017	296.75
50	0	441	475	0	499	359	1193	0	1	0	1	5426	73	1017	297.14
50	0	442	475	0	499	359	1175	0	5	0	3	5403	88	1017	297.95
51	0	440	475	0	499	341	1182	0	8	0	1	5389	83	1016	298.16
51	0	439	475	0	498	359	1126	0	11	0	5	5419	78	1016	298.34
51	0	440	476	0	499	358	1164	0	10	0	6	5123	83	1015	298.35
51	0	440	475	0	497	330	1225	0	6	0	3	4624	94	1015	297.63
52	0	438	476	0	499	306	1195	0	3	0	1	4205	88	1015	296.95
52	0	437	475	0	498	286	1231	0	3	0	0	4085	94	1015	295.57
52	0	438	477	0	500	161	1007	0	3	0	0	3717	94	1016	294.53
52	0	437	477	0	500	149	1001	0	1	0	0	3718	88	1017	294.53
53	0	435	477	0	500	140	911	0	3	0	0	3631	88	1016	293.84
53	0	433	476	0	501	141	820	0	6	0	0	3628	88	1016	293.34
53	0	432	477	0	501	238	1030	0	10	0	0	4258	83	1016	293.1
52	0	432	478	0	501	335	1123	0	9	0	1	4592	83	1016	292.36
52	0	432	476	0	501	357	1210	0	4	18	1	4912	83	1016	292.11
51	0	430	477	0	501	358	1206	0	2	49	0	5444	88	1016	291.88
50	0	428	477	0	500	358	1204	0	1	75	0	5546	88	1016	291.37
50	0	426	476	0	500	359	1200	0	0	91	0	5467	88	1016	291.11
50	0	425	477	0	500	361	1132	0	0	97	1	5387	94	1016	290.87
50	0	424	475	0	500	354	1127	1	0	93	0	5397	100	1018	290.52
50	0	421	476	0	500	358	1147	2	1	93	2	5434	88	1017	291.65
51	0	421	475	0	499	357	1160	16	2	80	4	5456	88	1018	292.92
50	0	419	474	0	499	357	1264	0	1	60	1	5525	88	1018	294.96
50	0	419	473	0	498	347	1274	40	1	36	0	5528	73	1018	295.94
50	0	420	471	0	497	261	1190	71	9	12	4	5375	73	1018	296.96
50	0	420	474	0	498	321	1204	71	14	0	3	5456	83	1017	297.78
50	0	421	474	0	498	356	1191	71	13	0	2	5506	83	1017	297.77
51	0	422	474	0	498	219	1055	71	14	0	27	5088	83	1016	298.22
52	0	420	475	0	497	143	913	71	20	0	15	4539	88	1016	297.99
52	0	421	476	0	499	143	855	71	22	0	12	4352	61	1017	297.37
52	0	421	476	0	500	143	865	71	18	0	1	4259	83	1017	296.96
52	0	420	478	0	500	225	1244	71	12	0	1	4555	78	1017	295.55
53	0	422	476	0	499	344	1261	71	8	0	0	4672	73	1017	294.52
53	0	421	478	0	500	200	1046	71	7	0	0	4289	68	1017	293.71
53	0	421	478	0	501	139	835	71	10	0	0	4026	68	1017	293.87
53	0	422	476	0	501	139	860	71	14	0	0	4119	77	1017	293.11
53	0	423	478	0	501	155	1008	71	17	0	0	4359	83	1017	292.35
52	0	422	479	0	501	328	1134	70	12	1	2	4759	77	1017	291.86
51	0	423	479	0	501	184	1164	71	11	26	12	4707	83	1018	291.61
51	0	422	479	0	500	271	1255	71	4	57	3	5094	82	1019	290.61
50	0	421	478	0	501	333	1239	71	7	80	2	5312	82	1019	290.37
50	0	421	478	0	500	354	1246	28	7	95	3	5515	88	1019	290.37
50	0	420	476	0	499	354	1207	0	6	98	2	5435	88	1019	289.88
50	0	419	477	0	500	353	1246	7	5	99	2	5544	93	1020	290.14
50	0	419	477	0	499	269	1055	64	3	98	2	5349	82	1020	291.49
50	0	438	476	0	497	136	1104	71	1	86	0	5263	77	1020	293.74
50	0	437	475	0	498	137	1158	71	0	66	0	5295	77	1020	294.8499653
50	0	436	475	0	498	177	1110	71	0	39	0	5272	77	1020	296.0546307
50	0	438	475	0	498	140	1128	72	1	11	6	5242	77	1020	297.259296
50	0	438	475	0	498	175	987	72	8	0	6	5111	78	1020	298.56
50	0	439	473	0	496	146	1129	72	12	0	10	5230	83	1020	298.58
51	0	438	476	0	498	148	1098	72	14	0	28	4986	78	1020	299.17
51	0	439	475	0	498	247	1086	72	21	0	27	4422	65	1019	299.14
52	0	440	475	0	498	313	1087	72	15	0	32	4071	69	1019	298.74
52	0	438	477	0	498	322	1114	72	21	0	24	4043	69	1019	297.94
52	0	440	476	0	497	137	835	72	20	0	4	3331	69	1019	296.73
52	0	439	476	0	498	136	892	72	19	0	0	3339	73	1019	294.72
53	0	441	476	0	498	136	993	72	22	0	0	3510	78	1020	293.91
53	0	441	476	0	498	157	1053	72	18	0	0	3679	78	1020	293.6
53	0	454	477	0	498	138	926	72	12	0	0	3766	78	1020	293.11
53	0	458	477	0	499	223	1018	72	11	0	0	4539	83	1020	292.6
53	0	458	477	0	499	276	1030	72	9	0	0	4608	83	1020	292.35
52	0	459	477	0	499	158	1017	72	7	12	2	4610	83	1020	291.86
51	0	459	476	0	499	248	1123	72	2	38	4	4906	83	1020	291.35
50	0	458	476	0	498	314	1181	72	0	71	1	5210	88	1020	291.11
50	0	456	476	0	498	350	1150	72	0	94	0	5409	88	1020	290.37
49	0	453	475	0	496	353	1138	72	0	97	0	5498	88	1020	290.1
50	0	453	473	0	498	322	1115	72	0	95	0	5492	93	1021	290.11
49	0	452	474	0	497	141	1105	72	0	94	0	5304	82	1021	290.68
50	0	452	471	0	496	136	1124	72	0	84	0	5325	56	1021	293.68
50	0	452	471	5	495	161	1067	72	0	65	0	5284	73	1021	295.93
50	0	453	472	41	494	182	1130	72	0	38	0	5375	69	1021	297.34
50	0	454	471	84	494	161	1121	72	1	10	0	5346	65	1021	298.75
50	0	454	471	85	494	141	1151	72	2	0	0	5362	69	1021	299.16
51	0	452	469	87	495	141	1151	72	3	0	0	5351	64	1020	299.16
51	0	459	472	87	496	139	1054	72	2	0	0	5069	57	1020	298.95
51	0	465	473	147	495	69	1104	72	2	0	0	4787	57	1020	298.96
52	0	464	473	196	495	42	1318	72	4	0	0	4530	53	1019	298.76
52	0	469	475	197	497	116	1132	72	3	0	0	4010	60	1019	297.55
52	0	469	474	197	497	147	1249	72	6	0	0	3803	53	1019	295.54
53	0	470	476	220	496	122	968	72	8	0	0	3413	77	1019	294.52
53	0	468	476	252	497	97	920	72	16	0	0	3380	77	1019	293.5
53	0	470	477	252	497	128	890	72	16	0	0	3383	88	1019	292.89
53	0	470	477	249	498	136	885	72	10	0	0	3387	77	1019	292.85
53	0	469	478	252	498	140	867	72	15	0	0	3492	82	1019	291.61
53	0	468	478	252	499	142	919	72	10	1	0	3710	77	1018	291.36
52	0	469	477	252	498	1	1031	72	15	15	0	3847	77	1019	291.36
49	0	469	476	252	498	0	972	72	19	45	0	4050	72	1018	290.85
49	0	471	477	249	498	0	1055	72	6	58	0	4846	77	1018	290.35
48	0	482	475	250	496	0	1350	72	3	90	0	5367	77	1018	290.11
48	0	480	472	249	493	0	1380	72	3	96	0	5606	72	1019	290.35
48	0	478	471	249	493	0	1317	72	3	98	4	5355	77	1019	289.53
47	0	477	474	248	495	0	1389	72	2	86	7	5504	68	1020	291.31
47	0	476	475	248	495	0	1390	72	2	79	5	5517	64	1020	295.34
46	0	476	478	249	495	0	1392	72	2	60	7	5627	73	1020	297.37
46	0	477	477	247	493	263	1318	72	0	34	8	5786	69	1020	299.17
46	0	478	477	249	495	314	1270	71	0	9	13	5775	73	1020	301.37
46	0	478	478	250	495	314	1290	72	0	0	13	5800	69	1020	302.39
47	0	483	480	249	495	313	1278	72	1	0	9	5754	69	1020	302.79
48	0	494	482	251	498	294	1221	71	3	0	8	5708	61	1019	303.35
49	0	499	482	286	499	275	1203	72	4	0	2	5398	61	1018	303.56
49	0	495	480	366	499	241	1133	72	3	0	0	4508	65	1018	303.37
50	0	498	480	424	497	138	980	72	1	0	0	4097	65	1018	302.37
51	0	496	478	430	497	147	1018	72	1	0	0	4147	64	1018	300.17
51	0	497	480	430	497	152	1224	72	4	0	0	4206	65	1018	298.5
51	0	499	479	430	496	152	1103	72	9	0	0	4038	78	1018	297.09
51	0	499	476	421	497	152	1111	72	8	0	0	4036	88	1018	296.61
51	0	498	474	412	497	152	993	72	6	0	0	3905	94	1018	295.88
51	0	498	475	413	497	143	931	72	8	0	0	3910	65	1019	296.32
51	0	498	474	420	497	137	866	72	4	0	0	3898	69	1019	295.33
50	0	497	474	424	497	3	1108	72	6	16	0	4130	73	1019	294.58
49	0	497	471	423	496	0	1238	72	3	52	0	4495	88	1019	294.11
47	0	496	472	420	496	0	1213	72	1	74	0	5291	88	1020	293.35
47	0	496	470	426	494	45	1395	72	0	88	0	5789	88	1020	293.11
47	0	496	472	432	496	47	1404	72	0	94	0	5916	94	1020	292.62
46	0	494	472	430	495	47	1357	72	0	97	1	5894	94	1021	292.53
46	0	490	470	431	494	287	1284	72	0	92	0	6038	94	1021	293.51
46	0	489	468	431	493	311	1246	72	0	80	0	5985	83	1021	296.75
45	0	491	469	458	492	317	1255	72	0	61	1	5979	73	1021	299.55
45	0	493	467	483	493	316	1279	71	0	34	1	5996	69	1021	301.37
45	0	495	469	485	494	315	1285	71	0	8	1	5989	48	1020	302.95
46	0	497	470	486	493	315	1313	72	0	0	0	6021	51	1020	303.57
47	0	499	471	487	495	307	1282	71	0	0	0	6006	78	1020	304
48	0	499	470	485	496	307	1217	71	0	0	0	5967	69	1019	304.37
49	0	498	472	488	497	305	1203	71	0	0	0	5942	69	1019	304.16
49	0	499	472	490	497	279	1216	71	0	0	0	5675	61	1018	304.16
50	0	498	474	490	495	193	1154	72	0	0	0	5222	61	1018	303.56
49	0	498	474	489	498	253	1265	71	0	0	0	4975	57	1019	301.36
50	0	499	472	489	498	149	883	71	0	0	0	4438	73	1018	299.32
50	0	499	474	496	498	147	817	71	0	0	0	4220	73	1018	298.51
50	0	499	474	495	497	149	986	72	0	0	0	4352	83	1019	297.11
50	0	499	473	494	497	150	817	72	0	0	0	4432	78	1019	296.61
50	0	500	474	495	498	204	1011	71	0	0	0	5150	78	1019	296.36
50	0	500	476	497	499	301	1217	71	0	2	0	5615	83	1018	295.36
50	0	496	475	496	498	315	1223	71	0	16	6	5676	83	1018	294.86
49	0	493	472	493	496	276	1237	69	3	52	6	5832	88	1018	294.38
48	0	492	470	493	495	296	1281	67	3	69	4	6063	94	1018	293.88
48	0	493	470	490	494	300	1261	67	6	91	10	6061	88	1018	293.62
48	0	491	473	492	494	299	1297	67	6	95	10	6103	94	1018	293.1
47	0	493	476	492	492	306	1359	67	4	97	6	6221	93	1019	292.95
47	0	492	474	492	494	312	1305	67	1	90	1	6152	88	1019	294.71
47	0	492	476	491	494	318	1340	67	0	76	0	6190	78	1019	297.13
47	0	491	475	492	492	318	1368	67	0	55	0	6193	69	1019	299.95
47	0	490	474	491	493	315	1330	68	0	28	0	6117	51	1019	302.4
47	0	491	473	490	493	261	1281	68	0	5	0	5961	48	1019	303.42
48	0	490	474	490	493	310	1370	68	4	0	0	6117	48	1019	304.19
48	0	492	475	492	494	308	1356	68	8	0	0	6127	45	1018	303.64
48	0	492	475	492	495	308	1279	68	14	0	0	6067	74	1017	302.96
49	0	491	477	493	494	264	1238	68	17	0	0	5791	65	1017	303.16
49	0	489	476	493	494	261	1274	68	13	0	0	5656	74	1016	302.42
50	0	489	476	492	495	256	1023	68	9	0	0	5371	57	1016	300.77
50	0	492	475	494	495	140	1177	68	7	0	0	5341	73	1016	299.34
50	0	495	476	494	495	171	1226	68	5	0	0	5383	78	1016	297.52
50	0	497	476	491	493	155	1312	68	4	0	0	5445	83	1016	296.72
50	0	498	477	493	495	150	1344	68	3	0	0	5478	83	1016	296.36
50	0	498	477	493	495	146	1185	68	2	0	0	5312	78	1016	295.85
50	0	497	476	491	495	151	1170	69	1	0	0	5300	78	1016	295.09
49	0	495	476	493	495	234	1229	2	2	0	0	5403	78	1015	295.09
49	0	494	476	493	495	256	1306	0	5	21	2	5600	78	1016	294.6
49	0	497	476	492	495	290	1387	0	1	52	4	5932	78	1015	294.6
49	0	497	476	492	494	304	1465	36	0	75	2	6287	83	1015	293.86
49	0	493	474	493	494	305	1471	72	1	90	2	6362	88	1015	294.12
48	0	492	476	493	495	302	1465	72	4	97	3	6356	83	1015	293.86
48	0	490	475	492	492	278	1455	72	7	98	5	6301	94	1016	293.14
48	0	490	472	491	493	309	1452	72	7	95	11	6310	88	1016	294.32
47	0	489	473	494	491	296	1423	72	6	84	16	6251	83	1016	296.74
47	0	489	470	499	490	303	1450	72	3	65	17	6242	83	1016	298.56
47	0	489	472	490	490	303	1445	72	2	38	14	6216	61	1016	300.66
48	0	491	472	490	491	302	1417	72	0	9	13	6131	74	1015	302.02
48	0	491	472	489	492	314	1354	72	0	0	7	6064	74	1015	302.63
48	0	491	470	488	490	315	1335	72	6	0	0	6045	65	1014	303.17
48	0	492	472	490	492	315	1336	71	6	0	0	6072	78	1014	303.37
49	0	493	472	490	492	263	1235	72	11	0	0	5797	83	1013	303.19
49	0	491	471	488	492	176	1068	72	19	0	0	5306	83	1013	302.38
49	0	490	473	491	493	149	919	72	25	0	1	4457	74	1013	301.77
49	0	491	473	489	491	148	1171	72	27	0	4	4525	78	1013	299.39
49	0	494	474	491	493	146	981	72	26	0	2	4332	69	1013	298.31
48	0	496	474	492	493	145	893	72	29	0	4	4257	69	1013	297.28
49	0	496	472	492	493	146	967	72	26	0	8	4334	88	1013	297.42
49	0	494	473	490	493	146	990	72	20	0	17	4422	83	1013	296.38
49	0	493	473	490	493	217	1335	72	15	0	40	4982	94	1013	295.9
48	0	492	472	490	492	300	1320	72	24	0	59	5332	94	1013	295.17
48	0	494	470	490	491	305	1379	72	18	22	44	5404	93	1012	294.43
48	0	492	473	489	493	306	1383	72	12	51	28	5547	83	1012	294.36
47	0	494	473	491	493	306	1389	72	12	74	30	5925	100	1012	293.93
47	0	495	474	490	494	305	1402	72	11	88	33	6241	93	1012	293.4
46	0	495	473	484	493	305	1373	72	20	94	52	6250	100	1012	292.94
45	0	494	471	477	492	258	1281	72	14	78	48	6060	93	1012	293.16
46	0	496	470	478	492	224	1162	72	14	56	53	5693	78	1011	293.94
48	0	497	474	478	494	219	1298	72	26	23	57	5680	78	1011	296.96
49	0	499	476	482	494	157	1049	72	31	44	81	5405	78	1011	299.16
50	0	501	478	488	498	151	1103	72	33	23	75	5371	51	1011	300.88
50	0	504	482	496	499	143	1008	72	30	9	71	5270	61	1010	302.21
51	0	504	484	499	500	175	1163	72	26	0	76	5510	48	1011	301.37
51	0	506	485	500	502	145	1017	72	23	0	41	5263	65	1011	299.42
51	0	507	486	500	502	143	911	72	27	0	24	4804	77	1011	298.02
52	0	506	488	501	502	145	921	72	23	0	8	4641	64	1011	296.6
52	0	508	488	502	504	143	854	72	14	0	0	4147	60	1011	295.76
53	0	509	491	502	503	143	972	72	22	0	0	4235	56	1012	294.36
53	0	509	490	502	504	143	863	72	28	0	14	3944	52	1012	292.94
53	0	509	489	503	505	142	885	72	26	0	25	3913	56	1013	292.15
54	0	507	490	502	504	142	897	72	26	0	13	3911	59	1014	290.76
54	0	505	488	501	504	142	963	72	21	0	19	3974	63	1014	289.39
54	0	505	487	499	504	142	1079	72	13	0	12	4075	63	1014	289.1627792
54	0	506	489	501	504	210	1104	72	11	0	9	4184	63	1014	288.9
55	0	506	489	502	504	291	1229	72	10	1	14	4460	59	1015	287.88
55	0	506	487	502	504	160	1158	72	12	19	24	4207	62	1015	287.39
55	0	505	488	500	503	146	938	72	13	45	23	3994	62	1015	286.66
55	0	507	489	502	502	146	966	72	10	42	20	4019	62	1015	286.39
21	0	507	486	496	504	146	1011	72	14	48	25	4040	62	1016	286.41
0	0	508	490	496	505	146	1126	72	20	39	23	4135	62	1016	286.14
0	0	508	491	495	504	148	1013	73	20	28	13	4003	62	1016	286.55
10	0	508	492	498	505	131	1198	73	16	31	10	4184	67	1017	286.76
53	0	511	494	498	507	93	1039	73	22	34	7	4041	67	1017	286.76
53	0	511	494	499	507	226	1388	72	27	20	24	4536	58	1018	287.57
4	0	511	492	499	507	152	1217	73	27	11	43	4255	54	1018	287.96
0	0	511	495	507	508	147	991	72	20	3	25	3990	54	1018	288.33
0	0	510	496	507	509	232	1252	73	11	0	12	4325	51	1018	289.15
0	0	512	495	506	507	196	1234	72	6	0	13	4257	48	1017	289.34
0	0	511	494	506	508	232	1292	72	3	0	12	4348	48	1017	290.15
0	0	510	491	506	507	220	1283	72	1	0	4	4319	45	1017	289.74
0	0	511	490	505	507	202	1136	72	0	0	0	4149	45	1017	289.54
0	0	511	492	507	509	145	969	73	0	0	0	3758	45	1017	289.15
0	0	512	492	507	508	144	854	72	0	0	0	3592	51	1017	287.36
0	0	511	489	504	508	143	877	72	0	0	0	3610	54	1018	286.76
0	0	508	490	506	508	143	894	72	2	0	0	3637	54	1018	285.96
0	0	507	489	505	506	143	942	72	9	0	0	3740	58	1018	284.36
0	0	507	491	505	506	143	960	72	15	0	0	3841	58	1019	284.09
0	0	508	492	505	507	141	1037	72	23	0	0	3998	62	1019	282.84
0	0	506	492	505	507	145	1109	72	20	2	1	4071	66	1019	282.09
0	0	508	492	505	507	291	1419	72	33	11	17	4592	66	1019	281.33
0	0	507	492	505	507	257	1401	72	32	4	21	4525	58	1019	281.33
0	0	507	491	503	506	131	1360	72	27	6	18	4350	57	1018	280.84
0	0	506	489	502	506	207	1361	72	21	22	23	4508	62	1018	280.84
0	0	506	489	504	506	243	1365	72	18	69	69	4406	86	1018	281.19
0	0	506	491	503	500	145	1174	72	33	60	90	4075	58	1017	281.52
0	0	506	490	503	501	143	1157	72	37	71	127	4108	66	1017	282.7
0	0	506	490	502	504	144	1011	72	39	61	139	3967	71	1017	285.35
0	0	505	488	503	503	144	1006	72	39	48	136	3946	71	1017	285.33
0	0	505	490	502	505	143	1004	72	39	38	131	3930	87	1015	285.75
0	0	505	489	501	504	143	981	72	39	9	127	3871	87	1014	285.93
0	0	504	488	501	503	146	954	72	39	0	139	3846	72	1013	287.54
0	0	506	489	503	502	148	935	72	39	0	143	3838	82	1012	288.33
0	0	506	490	501	504	151	1047	72	37	0	144	3952	87	1012	289.81
0	0	507	489	503	505	157	1160	72	35	0	138	4069	55	1012	290.14
0	0	510	494	505	508	149	864	72	26	0	95	3728	62	1013	288.01
0	0	512	497	506	510	150	943	72	18	0	105	3820	93	1011	286.44
0	0	515	501	510	511	213	1340	72	9	0	101	4281	93	1013	285.2
0	0	516	500	510	512	176	1252	72	18	0	76	4141	81	1016	284.14
0	0	513	501	509	512	298	1303	72	12	0	58	4288	87	1018	283.57
0	0	512	498	509	511	148	861	72	8	0	54	3682	76	1019	282.88
0	0	510	499	508	509	147	882	72	8	0	36	3679	76	1020	282.65
0	0	510	498	507	510	146	984	72	11	0	44	3789	76	1021	282.14
0	0	511	497	507	509	149	1082	72	11	3	25	3869	76	1022	282.15
0	0	512	494	504	509	147	1111	72	8	29	39	3931	76	1023	282.39
0	0	510	496	505	506	145	928	72	11	63	33	3775	76	1024	282.38
0	0	511	496	494	509	144	930	72	16	85	19	3782	76	1024	281.88
0	0	510	493	494	509	144	1008	72	16	75	2	3828	76	1025	280.88
0	0	511	493	498	508	144	973	72	9	96	38	3847	81	1026	279.88
0	0	510	493	504	508	144	1003	72	3	99	29	3870	75	1027	279.97
0	0	510	493	506	506	145	927	72	1	99	13	3777	75	1027	280.37
0	0	510	493	499	508	145	932	71	0	93	6	3762	70	1028	281.77
0	0	511	490	493	508	145	980	70	0	71	3	3776	62	1029	283.75
0	0	510	492	493	507	145	989	70	0	40	1	3752	50	1029	285.36
23	0	510	492	491	507	144	1007	70	1	9	1	3760	47	1029	286.15
56	0	509	492	493	507	145	1149	70	2	0	0	3928	47	1030	286.55
57	0	510	492	497	506	144	1002	70	2	0	0	3783	47	1029	287.15
57	0	510	490	507	506	147	998	70	0	0	0	3789	44	1029	287.36
56	0	509	490	504	507	147	922	70	0	0	0	3709	47	1029	287.55
57	0	509	492	507	506	147	898	70	0	0	0	3691	50	1028	287.15
57	0	510	493	507	506	147	851	70	0	0	0	3646	54	1028	286.55
57	0	510	492	507	507	147	1095	70	0	0	0	3889	58	1029	284.94
57	0	510	492	507	507	147	955	70	1	0	0	3750	58	1029	283.33
57	0	510	493	505	507	148	895	70	3	0	0	3693	62	1029	281.69
57	0	510	492	507	507	148	870	70	6	0	0	3672	71	1029	281.61
57	0	510	493	507	507	148	956	70	6	0	0	3759	66	1029	281.35
57	0	510	493	507	507	147	985	70	6	0	0	3787	66	1029	280.84
57	0	509	492	507	507	148	1155	70	7	3	0	3959	71	1029	280.1
57	0	509	490	507	507	148	937	70	6	28	1	3764	71	1029	280.12
